doi,orcid_search,orcid_index,work_index,title,work_type,publication_year,source_display_name,work_id,work_display_name,authorships,abstract,publication_date,fwci,cited_by_count,counts_by_year,cited_by_api_url,ids,is_oa,is_oa_anywhere,oa_status,oa_url,any_repository_has_fulltext,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version,referenced_works,referenced_works_count,related_works,concepts,topics,keywords,is_paratext,is_retracted,language,grants,apc,first_page,last_page,volume,issue
https://doi.org/10.1520/jte20190624,0000-0002-8028-1935,11,19,Study on Binder Film Thickness Distribution of Recycled Asphalt Pavements,article,2019,Journal of Testing and Evaluation,https://openalex.org/W2994728842,Study on Binder Film Thickness Distribution of Recycled Asphalt Pavements,,"Abstract Binder film thickness (BFT) plays a vital role during the design of asphalt mixture and fine aggregate matrix because BFT can exert a significant effect on the performance of asphalt materials. However, the surface area factors are affected by the different specific gravities of the aggregates, which are always ignored during the calculation of BFT. Moreover, whether the BFT is uniformly distributed in asphalt mixture is controversial. Hence, it is necessary to further study the distribution of asphalt film thickness in asphalt materials and its influence factor. This study analyzed the distribution of BFT in coarse and fine parts of recycled asphalt pavements (RAPs). Firstly, a part of four types of RAP (Teichert, Syar, Vulcan coarse, and Vulcan fine) were sieved by #8 sieve (2.36 mm) to achieve coarse and fine parts of RAP. Secondly, the binder content and aggregate gradation were investigated through the ignition and extraction method. Thirdly, surface area ratio was used to evaluate the influence of the ignition and extraction method on the surface area of aggregate sieved from RAP. Finally, the BFT of different types of RAP were calculated through two different methods to evaluate the effect of specific gravities of the aggregates on BFT. The results indicate that for the coefficient of variation, 30 out of 32 data were less than 15.0 %, which implies the BFT was almost evenly distributed in coarse and fine parts of RAP. In addition, the difference of surface area factors caused by the different specific gravities of the aggregates exerts negligible influence on the surface area and the calculation of BFT.",2019-12-12,1.549,12,,https://api.openalex.org/works?filter=cites:W2994728842,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S163152955,0090-3973,https://openalex.org/P4310316053,ASM International,https://doi.org/10.1520/jte20190624,NA,NA,NA,,24,,,,,FALSE,FALSE,en,,,2474,2493,48,3
https://doi.org/10.1617/s11527-014-0298-3,0000-0002-8028-1935,11,20,Investigating the use of autoclaved aerated concrete as an infill in reinforced concrete sandwich panels,article,2014,Materials and Structures,https://openalex.org/W2082448487,Investigating the use of autoclaved aerated concrete as an infill in reinforced concrete sandwich panels,,NA,2014-03-31,0.507,8,,https://api.openalex.org/works?filter=cites:W2082448487,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S20715302,1359-5997,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1617/s11527-014-0298-3,NA,NA,NA,,11,,,,,FALSE,FALSE,en,,,2133,2146,48,7
https://doi.org/10.1016/j.conbuildmat.2022.126880,0000-0002-8028-1935,11,21,The impact of silo storage on the fatigue and cracking resistance of asphalt mixes,article,2022,Construction and Building Materials,https://openalex.org/W4213272149,The impact of silo storage on the fatigue and cracking resistance of asphalt mixes,,NA,2022-02-18,0.78,6,,https://api.openalex.org/works?filter=cites:W4213272149,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S29980478,0950-0618,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.conbuildmat.2022.126880,NA,NA,NA,,17,,,,,FALSE,FALSE,en,,,126880,126880,326,NA
https://doi.org/10.1080/14680629.2019.1588777,0000-0002-8028-1935,11,22,Development of an alternative test approach for binder blending charts with fine aggregate matrix mix testing,article,2019,Road Materials and Pavement Design,https://openalex.org/W2925203117,Development of an alternative test approach for binder blending charts with fine aggregate matrix mix testing,,"Binder blending charts are used to determine the selection of virgin binder grade of asphalt mixes containing more than 25% reclaimed asphalt pavement (RAP) as part of the Superpave volumetric mix design procedures. However, the extraction and recovery of RAP binder used as part of the binder blending charts process is expensive, hazardous, and poses potential threats to human health and the environment due to the solvents used. An alternative two-phase approach was developed in this study that uses fine aggregate matrix (FAM) mix testing with the help of predictive models. The first phase is to determine the predictive model fitting parameters using the results of virgin binders and virgin FAM mixes. The second phase involves using these model-fitting parameters along with the predictive models to estimate the performance grade of the binders within the FAM mixes containing RAP. The predicted performance grades are compared with the actual performance grade of the RAP/virgin binder blend. The results indicate that the proposed approach can be used to estimate the intermediate and low PG temperatures of the blended binder within the FAM mixes containing RAP with an acceptable accuracy compared to the blending charts approach. The use of FAM mixes also allows consideration of the blending of the RAP and virgin binders, compared with solvent extraction which results in complete blending.",2019-03-20,0.516,7,,https://api.openalex.org/works?filter=cites:W2925203117,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S31518343,1468-0629,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.1080/14680629.2019.1588777,NA,NA,NA,,10,,,,,FALSE,FALSE,en,,,S282,S298,20,sup1
https://doi.org/10.1520/jte20170052,0000-0002-8028-1935,11,23,Extracting More from Dynamic Modulus Data Using Split-Plot Repeated Measures Analysis,article,2017,Journal of Testing and Evaluation,https://openalex.org/W2772978708,Extracting More from Dynamic Modulus Data Using Split-Plot Repeated Measures Analysis,,"Abstract Dynamic modulus testing and the development of master curves is an essential test used to characterize asphalt mixes. The dynamic modulus values are used in the mechanisitic-emprical pavement design guide that is being implemented by many state agencies. To compare dynamic modulus values, most researchers use master curves to analyze the values; however, the log-log scale of the master curve masks the differences between the mixes, requiring the use of an appropriate and reliable statistical data analysis approach to make accurate comparisons between mixes. In this paper, a full experimental plan is designed to investigate the effect of three different factors on the dynamic modulus, namely (1) type of mix: hot mix asphalt versus warm mix asphalt, (2) impact of reheating, and (3) moisture conditioning of specimens. An open-access statistical software package, “R,” is used for the analysis. The data showed that the type of mix and moisture conditioning were statistically significant factors. The statistical analyses presented in this paper begin with a simplified approach and then become increasingly comprehensive. The simplified approach considers a single temperature and frequency only. A more encompassing approach, with the aid of split-plot repeated measures (SPRM) analysis, is then performed in which each of the three factors is considered separately. This is followed by a full analysis on the entire data set that takes into account the interaction between all factors. The benefits of performing a full analysis in lieu of a simplified analysis are highlighted and a detailed interpretation of the results is given.",2017-12-01,1.017,6,,https://api.openalex.org/works?filter=cites:W2772978708,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S163152955,0090-3973,https://openalex.org/P4310316053,ASM International,https://doi.org/10.1520/jte20170052,NA,NA,NA,,11,,,,,FALSE,FALSE,en,,,351,364,46,1
https://doi.org/10.1061/9780784484890.039,0000-0002-8028-1935,11,24,Update of the PG Binder Map in California Using the Enhanced Integrated Climate Model (EICM) and LTTPBind Online,article,2023,Airfield and Highway Pavements 2019,https://openalex.org/W4380485052,Update of the PG Binder Map in California Using the Enhanced Integrated Climate Model (EICM) and LTTPBind Online,,"California has a diverse climate that ranges from desert regions with some of the hottest places in North America to coastal regions with mild climates and cold summers. The selection of the binder's performance grade (PG) in California is based on a climate map that was developed in 2005 using 1960 to 1990 data from the National Climate Data Center (NCDC) analyzed using the Enhanced Integrated Climate Model (EICM) and the Long-Term Pavement Performance (LTPPBind 2.0) software. Climate change is happening all around the world, and California is no exception. Based on observed pavement performance, there was a need to revise the PG map using updated climatic data from various sources. In this study, the PG binder map for California was updated to better predict pavement performance using the latest available weather data. Thirty years of climate data (1991−2019) were considered to update the current binder's PG map. The weather data were collected from two main sources: NCDC and Modern-Era Retrospective Analysis for Research and Applications (MERRA). It was found that pavement structure types and thermal coefficients have insignificant effects on the binder performance grade. Also, it is recommended that the binder high PG for the central valley of California be changed based on the results obtained from analysis using EICM and LTPPBind Online.",2023-06-13,0.449,2,,https://api.openalex.org/works?filter=cites:W4380485052,,FALSE,TRUE,green,https://escholarship.org/content/qt5tm4k0p6/qt5tm4k0p6.pdf?t=s0x6e6,TRUE,https://openalex.org/S4306501207,NA,NA,NA,https://doi.org/10.1061/9780784484890.039,NA,NA,NA,,12,,,,,FALSE,FALSE,en,,,429,441,NA,NA
https://doi.org/10.1117/12.2084408,0000-0002-8028-1935,11,25,Conductive paint-filled cement paste sensor for accelerated percolation,article,2015,"Proceedings of SPIE, the International Society for Optical Engineering/Proceedings of SPIE",https://openalex.org/W1976023367,Conductive paint-filled cement paste sensor for accelerated percolation,,"Cementitious-based strain sensors can be used as robust monitoring systems for civil engineering applications, such as road pavements and historic structures. To enable large-scale deployments, the fillers used in creating a conductive material must be inexpensive and easy to mix homogeneously. Carbon black (CB) particles constitute a promising filler due to their low cost and ease of dispersion. However, a relatively high quantity of these particles needs to be mixed with cement in order to reach the percolation threshold. Such level may influence the physical properties of the cementitious material itself, such as compressive and tensile strengths. In this paper, we investigate the possibility of utilizing a polymer to create conductive chains of CB more quickly than in a cementitious-only medium. This way, while the resulting material would have a higher conductivity, the percolation threshold would be reached with fewer CB particles. Building on the principle that the percolation threshold provides great sensing sensitivity, it would be possible to fabricate sensors using less conducting particles. We present results from a preliminary investigation comparing the utilization of a conductive paint fabricated from a poly-Styrene-co-Ethylene-co-Butylene-co-Styrene (SEBS) polymer matrix and CB, and CB-only as fillers to create cementitious sensors. Preliminary results show that the percolation threshold can be attained with significantly less CB using the SEBS+CB mix. Also, the study of the strain sensing properties indicates that the SEBS+CB sensor has a strain sensitivity comparable to the one of a CB-only cementitious sensor when comparing specimens fabricated at their respective percolation thresholds.",2015-04-01,0.445,4,,https://api.openalex.org/works?filter=cites:W1976023367,,FALSE,TRUE,green,https://dr.lib.iastate.edu/bitstreams/1d2e054b-7bee-4c06-8f9c-8db4b35dbd6b/download,TRUE,https://openalex.org/S183492911,0277-786X,https://openalex.org/P4310315543,SPIE,https://doi.org/10.1117/12.2084408,NA,NA,NA,,15,,,,,FALSE,FALSE,en,,,943722,943722,9437,NA
https://doi.org/10.1177/0361198119849901,0000-0002-8028-1935,11,26,Using Predictive Models to Estimate the Properties of Binders in Reclaimed Asphalt Pavement Mixes using Fine Aggregate Matrix Mix Testing,article,2019,Transportation Research Record Journal of the Transportation Research Board,https://openalex.org/W2952618890,Using Predictive Models to Estimate the Properties of Binders in Reclaimed Asphalt Pavement Mixes using Fine Aggregate Matrix Mix Testing,,"A number of predictive models, such as the Hirsch and Al-Khateeb models, have been proposed to determine the properties of asphalt binders from asphalt concrete mix testing results. Fine aggregate matrix (FAM) mix testing can also provide useful insights into the likely performance of asphalt concrete mixes. Consequently, FAM mix testing can be an appropriate means of assessing the predictive power of these models. In this study, FAM mixes prepared with two virgin binders, PG58-28 and PG64-16, and then with different percentages of reclaimed asphalt pavement (RAP) were tested to determine their stiffness and phase angle using temperature-frequency sweeps in a dynamic shear rheometer. The data from the control mixes with no RAP were used along with the rheological properties of the virgin binders to fit the Hirsch and Al-Khateeb models. The fitted models were then used to estimate the properties of the binders in the 15% and 25% RAP FAM mixes. A comparison of the estimated binder properties with the measured binder properties clearly indicated that the fitting parameters are binder dependent. Moreover, the estimated binder moduli deviate from the measured moduli, particularly at high temperatures. The estimated complex shear moduli from the model were found to be consistently higher than the measured shear moduli values of the chemically extracted binders. It was thus concluded that the predictive models studied, in their current form, fail to provide a reliable estimate of the binder properties in mixes containing RAP.",2019-06-01,0.344,4,,https://api.openalex.org/works?filter=cites:W2952618890,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S145575934,0361-1981,https://openalex.org/P4310320017,SAGE Publishing,https://doi.org/10.1177/0361198119849901,NA,NA,NA,,8,,,,,FALSE,FALSE,en,,,501,511,2673,6
https://doi.org/10.1080/14680629.2020.1826352,0000-0002-8028-1935,11,27,Evaluating fatigue performance of fine aggregate matrix mixes with reclaimed asphalt pavement and rejuvenating agents,article,2020,Road Materials and Pavement Design,https://openalex.org/W3089486583,Evaluating fatigue performance of fine aggregate matrix mixes with reclaimed asphalt pavement and rejuvenating agents,,"In this study, the fatigue performance of asphalt mixtures with high reclaimed asphalt pavement (RAP) content and rejuvenating agents (RA) has been investigated at the level of fine aggregate matrix (FAM) mix. Fatigue tests were conducted on four mixes: FAM without RAP, FAM with 25% RAP binder replacement, FAM with 25% RAP and two types of rejuvenators. Both the linear amplitude sweep (LAS) and conventional time sweep fatigue testing were used. The comparison between mixes with RAP and without RAP indicated that the addition of RAP results in a higher stiffness and faster damage rate as expected. Adding rejuvenators to the FAM mixes with RAP did not cause an appreciable reduction of stiffness. The incorporation of rejuvenators may improve the damage resistance and extend the fatigue life of FAM mixes with RAP; however, they were still inferior to the virgin FAM mix without RAP in terms of cracking resistance.",2020-09-29,0.525,4,,https://api.openalex.org/works?filter=cites:W3089486583,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S31518343,1468-0629,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.1080/14680629.2020.1826352,NA,NA,NA,,25,,,,,FALSE,FALSE,en,,,445,460,23,2
https://doi.org/10.3850/978-981-08-7920-4_s2-s57-cd,0000-0002-8028-1935,11,28,Nonlinear Modeling of Autoclaved Aerated Concrete Masonry Wall Strengthened using Ferrocement Sandwich Structure,article,2011,NA,https://openalex.org/W2051246986,Nonlinear Modeling of Autoclaved Aerated Concrete Masonry Wall Strengthened using Ferrocement Sandwich Structure,,"This publication is based on work supported by Award No. UK-C0015, made by King Abdullah University of Science and Technology (KAUST).",2011-01-01,0,3,,https://api.openalex.org/works?filter=cites:W2051246986,,FALSE,FALSE,closed,NA,FALSE,NA,NA,NA,NA,https://doi.org/10.3850/978-981-08-7920-4_s2-s57-cd,NA,NA,NA,,0,,,,,FALSE,FALSE,en,,,911,916,NA,NA
https://doi.org/10.31274/etd-180810-5131,0000-0002-8028-1935,11,29,Using soybean-derived materials to rejuvenate reclaimed asphalt pavement (RAP) binders and mixtures,dissertation,2017,NA,https://openalex.org/W2785302292,Using soybean-derived materials to rejuvenate reclaimed asphalt pavement (RAP) binders and mixtures,,NA,2017-01-01,NA,3,,https://api.openalex.org/works?filter=cites:W2785302292,,TRUE,TRUE,bronze,https://lib.dr.iastate.edu/cgi/viewcontent.cgi?article=6521&context=etd,TRUE,NA,NA,NA,NA,https://doi.org/10.31274/etd-180810-5131,https://lib.dr.iastate.edu/cgi/viewcontent.cgi?article=6521&context=etd,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,,NA,NA,NA,NA
https://doi.org/10.7158/s13-032.2014.15.3,0000-0002-8028-1935,11,30,A study on the elephant-foot bulge formation of anchored steel tanks,article,2014,Australian Journal of Structural Engineering,https://openalex.org/W2319765771,A study on the elephant-foot bulge formation of anchored steel tanks,,"Elephant-foot buckling, characterised by an axisymmetric shell bulging adjacent to the base support, constitutes one of the main modes of failure in seismically-excited steel tanks and in most cases results in loss of tank contents due to weld or piping connection damage or may lead to total collapse of the tank. Current design codes deal with this mode of failure as a buckling failure and hence calculate an allowable buckling stress and compare it to the axial stress in the shell. Recent earthquake incidents have shown a compelling need to revise these codes. In this paper, an analytical study is performed using non-linear finite element modelling to investigate this mode of failure. A quasi-static hydrodynamic load is applied to the tank walls simulating the effect of the accelerated contained liquid. The elephant-foot buckling phenomenon was shown to correlate closely with the yielding of the steel shell as indicated by the Von Mises stress. A new design methodology is introduced using the Von Mises stress and an example is presented to illustrate this approach. A detailed analysis is also presented to estimate the location of the elephant-foot bulging failure for existing tanks which could serve as an aid in the process of repairing these tanks.",2014-01-01,0.267,2,,https://api.openalex.org/works?filter=cites:W2319765771,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S2764844946,1328-7982,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.7158/s13-032.2014.15.3,NA,NA,NA,,7,,,,,FALSE,FALSE,en,,,NA,NA,15,3
https://doi.org/10.1177/03611981211010182,0000-0002-8028-1935,11,31,Investigation of Surrogate Performance Related Tests for Fatigue Cracking of Asphalt Pavements,article,2021,Transportation Research Record Journal of the Transportation Research Board,https://openalex.org/W3160442322,Investigation of Surrogate Performance Related Tests for Fatigue Cracking of Asphalt Pavements,,"This paper studies the relationship between laboratory measurements of fatigue performance and fracture performance of conventional asphalt mixtures, asphalt mixtures with reclaimed asphalt pavement (RAP), and rubberized asphalt mixtures. The existing four-point bending (4PB) test was developed to evaluate the fatigue performance of asphalt pavements; however, it is not necessarily appropriate for use in routine job mix formula approval and is too slow and expensive for quality control/quality assurance (QC/QA). In this paper, the semi-circular bending test and indirect tensile asphalt cracking test (IDEAL-CT) were evaluated for their potential to serve as a simple and fast surrogate fatigue performance related test for QC/QA on routine projects and routine mix design. Multiple representative fracture parameters were obtained from the Illinois flexibility index test and the IDEAL-CT. The coefficient of variation revealed that the lowest variability from both tests was in fracture strength. In addition, the linear regression analysis between fracture parameters and fatigue performance indicated that slopes, fracture toughness, and strength from fracture tests have good correlations with the initial flexural stiffness from 4PB tests, while 4PB initial stiffness is well correlated with fatigue life. The direct correlation between fracture properties and fatigue life was not as good. The fracture parameter “strength” also showed the capability of discriminating among asphalt materials with low RAP content.",2021-05-06,0.366,3,,https://api.openalex.org/works?filter=cites:W3160442322,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S145575934,0361-1981,https://openalex.org/P4310320017,SAGE Publishing,https://doi.org/10.1177/03611981211010182,NA,NA,NA,,11,,,,,FALSE,FALSE,en,,,96,108,2675,10
https://doi.org/10.1520/jte20210522,0000-0002-8028-1935,11,32,Effect of Different Loading Conditions on the Fatigue Response and Recovery of Neat and Modified Asphalt Binders,article,2022,Journal of Testing and Evaluation,https://openalex.org/W4213361954,Effect of Different Loading Conditions on the Fatigue Response and Recovery of Neat and Modified Asphalt Binders,,"Abstract Thixotropic behavior is a reversible process that occurs in asphalt binders because of the breakage and restoration of the binder’s microstructure. Thixotropic effects are associated with load applications and are fully recoverable when the loading is discontinued. Fatigue loading results in a decrease in the asphalt binder’s modulus related to reversible phenomena such as thixotropy, healing, and self-heating, in addition to irreversible permanent fatigue damage. The study of thixotropy is important to better characterize damage because of fatigue. In this study, four different asphalt binders were tested to determine their thixotropic behavior, namely two neat PG64-16 binders from different refineries, a polymer modified PG64-28 binder, and a tire rubber modified PG64-28 binder. The binders were short-term aged using a rolling thin film oven and tested with a dynamic shear rheometer at temperatures that produced an initial modulus of 35 MPa at sinusoidal strain amplitudes of 1.2 and 1.4 %, and an initial modulus of 50 MPa at strain amplitudes of 1 and 1.2 %. The test temperatures corresponding to the initial moduli for each binder were determined using a temperature sweep at a test frequency of 10 Hz. The test temperature and strain amplitudes were applied for 500 or 1,000 s followed by rest periods to determine the effects of loading time on the rates of binder modulus recovery for the different conditions. The results indicated that the thixotropic recovery rate is dependent on the binder type, with the tire rubber modified binder showing the fastest recovery rate and the polymer modified binder showing the slowest recovery rate. The recovery rate was also shown to increase with increasing initial modulus and strain amplitude.",2022-02-18,0.26,2,,https://api.openalex.org/works?filter=cites:W4213361954,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S163152955,0090-3973,https://openalex.org/P4310316053,ASM International,https://doi.org/10.1520/jte20210522,NA,NA,NA,,27,,,,,FALSE,FALSE,en,,,1364,1376,50,3
https://doi.org/10.1520/jte20220326,0000-0002-8028-1935,11,33,Evaluating the Rutting and Cracking Resistance of Asphalt Mixes Subjected to Different Silo Storage Times,article,2022,Journal of Testing and Evaluation,https://openalex.org/W4309560802,Evaluating the Rutting and Cracking Resistance of Asphalt Mixes Subjected to Different Silo Storage Times,,"Abstract Plant-produced asphalt mixes can be stored in the silo for a few hours prior to being transported to the construction site. The mixes undergo additional aging during silo storage because of the high temperature in the silo. This additional aging of the mixes is not accounted for during the mix design process and could greatly influence the mix properties. Additional blending between the virgin and recycled binder could also take place in mixes containing reclaimed asphalt pavement or reclaimed asphalt shingles. In this study, four asphalt mixes were collected from different regions within California before and after silo storage. The plant-produced mixes were sampled at the hot drop point directly from the plant discharge, as well as from the silo after storage for 5–16 h. The rutting and cracking behavior of the mixes was assessed using the Hamburg wheel tracking (HWT) test, the repeated load triaxial (RLT) test, and the indirect tensile asphalt cracking test (IDEAL-CT). The rut depth from the HWT test, the flow number and cycles at 5 % permanent strain from the unconfined RLT test, and the CTindex from the IDEAL-CT were determined before and after silo storage. The results clearly show that the silo storage has a notable effect on both the rutting and cracking resistance, even for short durations (i.e., 5–6 h). The rutting resistance, as given by the HWT results, increased for three out of the four mixes after silo storage, whereas the cracking resistance decreased for all mixes.",2022-11-19,0.268,2,,https://api.openalex.org/works?filter=cites:W4309560802,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S163152955,0090-3973,https://openalex.org/P4310316053,ASM International,https://doi.org/10.1520/jte20220326,NA,NA,NA,,16,,,,,FALSE,FALSE,en,,,2024,2040,51,4
https://doi.org/10.1061/jmcee7.mteng-18977,0000-0002-8028-1935,11,34,"Impact of Binder and Aggregate Type on the Cracking, Rutting, and Moisture Susceptibility of Asphalt Mixes in Oklahoma: A BMD Approach",article,2024,Journal of Materials in Civil Engineering,https://openalex.org/W4405495093,"Impact of Binder and Aggregate Type on the Cracking, Rutting, and Moisture Susceptibility of Asphalt Mixes in Oklahoma: A BMD Approach",,NA,2024-12-17,0,0,,https://api.openalex.org/works?filter=cites:W4405495093,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S111427844,0899-1561,https://openalex.org/P4310315747,American Society of Civil Engineers,https://doi.org/10.1061/jmcee7.mteng-18977,NA,NA,NA,,16,,,,,FALSE,FALSE,en,,,NA,NA,37,3
https://doi.org/10.1007/978-3-031-67252-1_40,0000-0002-8028-1935,11,35,Effect of Different Aggregate and Binder Grades on the Moisture Resistance of Asphalt Mixes in Oklahoma,book-chapter,2024,NA,https://openalex.org/W4405693622,Effect of Different Aggregate and Binder Grades on the Moisture Resistance of Asphalt Mixes in Oklahoma,,NA,2024-01-01,0,0,,https://api.openalex.org/works?filter=cites:W4405693622,,FALSE,FALSE,closed,NA,FALSE,NA,NA,NA,NA,https://doi.org/10.1007/978-3-031-67252-1_40,NA,NA,NA,,2,,,,,FALSE,FALSE,en,,,239,242,NA,NA
https://doi.org/10.1520/jte20200106,0000-0002-8028-1935,11,36,Assessing the Use of Blending Charts to Estimate the Allowable Reclaimed Asphalt Pavement (RAP) Binder Content for Mixes Containing RAP from Different Sources,article,2020,Journal of Testing and Evaluation,https://openalex.org/W3046420916,Assessing the Use of Blending Charts to Estimate the Allowable Reclaimed Asphalt Pavement (RAP) Binder Content for Mixes Containing RAP from Different Sources,,"Abstract Blending charts are used by many agencies to design mixes with high-content reclaimed asphalt pavement (RAP). They are typically used with mixes containing more than 25 % RAP to determine the performance grade of the virgin binder or to obtain the maximum allowable RAP content. The aging condition of the RAP binders extracted from RAP can vary greatly based on years of service, climatic conditions, and traffic loading. The current specifications do not consider the stiffness of the RAP in determining the cutoff RAP percentage above which blending charts should be used. According to the current specifications, mixes containing less than 15 % RAP do not require a change to their virgin binder grade regardless of the RAP source. In this paper, extracted and recovered RAP binder from two sources representing different climatic conditions is blended with two virgin binders at different proportions. The rheological properties of the virgin and RAP binders and the resulting binder blends were compared using master curves and Black diagrams, and changes in the rheological parameters such as the crossover frequency and rheological index were noted. The blending chart procedure was used to determine the maximum allowable RAP binder ratio (RAPBR) for different mixes. The results show that the 25 % limit, currently specified, appears appropriate for the not very stiff RAP binder having a performance grade of PG94-4. However, for the stiff RAP binder (PG106+2), blending charts should be used for blends containing more than 18–20 % RAPBR. It was also shown that a change to the virgin binder is required for blends with as low as 6 % RAPBR, when the stiff RAP binder was used.",2020-07-07,0.131,2,,https://api.openalex.org/works?filter=cites:W3046420916,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S163152955,0090-3973,https://openalex.org/P4310316053,ASM International,https://doi.org/10.1520/jte20200106,NA,NA,NA,,20,,,,,FALSE,FALSE,en,,,3132,3147,49,5
https://doi.org/10.1504/ijnp.2015.071742,0000-0002-8028-1935,11,37,Use of carbon nanotubes in concrete for structural health monitoring - a review,review,2015,International Journal of Nanoparticles,https://openalex.org/W2272844881,Use of carbon nanotubes in concrete for structural health monitoring - a review,,"Carbon nanotubes (CNTs) are on the frontline of materials research and innovations worldwide. There is a growing interest in CNTs due to their superior mechanical, electrical and thermal properties. The electrical conductivity of individual CNTs is in the order of 104-107 S/m. The incorporation of CNTs in concrete leads to an increase in the electrical conductivity of the CNT/concrete composite. Recently, the use of CNTs in concrete in structural health monitoring has attracted a lot of attention. CNTs/cement composite have shown piezoresistivity property where the electrical resistance of the composite varies with load. This property offers a practical way to sense load variations by monitoring the electrical resistivity of the structure. This paper will give an overview of the current research efforts in this regard. The review will cover the use of both functionalised and pristine CNTs. An overview of the chemical vapour deposition (CVD) method which is most commonly used to synthesise CNTs will also be presented.",2015-01-01,0,1,,https://api.openalex.org/works?filter=cites:W2272844881,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S158809845,1753-2507,https://openalex.org/P4310317825,Inderscience Publishers,https://doi.org/10.1504/ijnp.2015.071742,NA,NA,NA,,0,,,,,FALSE,FALSE,en,,,99,99,8,2
https://doi.org/10.1520/jte20180900,0000-0002-8028-1935,11,38,Understanding Improvements to Low-Temperature Rheology of Stiff Binders Modified with Epoxidized Plant–Derived Oil Materials through Analytical Chemistry,article,2019,Journal of Testing and Evaluation,https://openalex.org/W2969648624,Understanding Improvements to Low-Temperature Rheology of Stiff Binders Modified with Epoxidized Plant–Derived Oil Materials through Analytical Chemistry,,"Abstract Through recent work at Iowa State University, great potential was seen from epoxidized plant oil materials, epoxidized benzyl soyate (EBS), and epoxidized methyl soyate (EMS) as fluxes/rejuvenators. This work found that improvement in low-temperature performance was greater than improvement in high-temperature performance for solvent de-asphalting (SDA) and residuum oil super critical extraction (ROSE) unit bottoms when using either EBS or EMS as compared to results from modified vacuum distillation tower bottoms with EBS and EMS. Based on these results, analytical chemistry was done using Fourier transformed infrared with attenuated total reflection and ion mobility mass spectrometry (IM-MS) equipment. Chemical analysis showed that there is indeed something in the SDA and ROSE binders that is interacting with both EBS and EMS, making them perform aggressively. The region of interest was identified from IM-MS to be between m/z 250 and m/z 400 for the SDA and ROSE binders, of which there were 35 common components where 29 of them had similar abundances in the SDA and ROSE binders.",2019-08-24,0.139,1,,https://api.openalex.org/works?filter=cites:W2969648624,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S163152955,0090-3973,https://openalex.org/P4310316053,ASM International,https://doi.org/10.1520/jte20180900,NA,NA,NA,,38,,,,,FALSE,FALSE,en,,,200,210,48,1
https://doi.org/10.1201/9781003092278-41,0000-0002-8028-1935,11,39,Quantification of potential reductions in greenhouse gas emissions by allowing increased use of reclaimed asphalt pavement in Caltrans projects,book-chapter,2020,CRC Press eBooks,https://openalex.org/W3039861167,Quantification of potential reductions in greenhouse gas emissions by allowing increased use of reclaimed asphalt pavement in Caltrans projects,,"Hot mix asphalt (HMA) is the surface type for approximately 75 percent of the California state highway network and a widely used structural material in a number of different pavement applications. Reclaimed asphalt pavement (RAP) is HMA that is milled off the existing surface and can be used to partially replace virgin asphalt binder and aggregate in new HMA. Currently, a maximum of 25 percent RAP by weight of mix is allowed in HMA by Caltrans. The goal of this study is to use the life cycle assessment (LCA) methodology and quantify the changes in greenhouse gas emissions (GHG) and other environmental impacts by allowing RAP contents of up to 25 percent, as allowed under a recent change in specification that will facilitate this, and then up to 40 and 50 percent in HMA, considering virgin binder replacement, versus the recent practice of 15 percent. Sensitivity analysis considers alternative rejuvenating agents based on assumed inventories.",2020-07-02,1.319,1,,https://api.openalex.org/works?filter=cites:W3039861167,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S4306463075,NA,https://openalex.org/P4310320449,Informa,https://doi.org/10.1201/9781003092278-41,NA,NA,NA,,0,,,,,FALSE,FALSE,en,,,396,403,NA,NA
