doi,orcid_search,orcid_index,work_index,title,work_type,publication_year,source_display_name,work_id,work_display_name,authorships,abstract,publication_date,fwci,cited_by_count,counts_by_year,cited_by_api_url,ids,is_oa,is_oa_anywhere,oa_status,oa_url,any_repository_has_fulltext,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,version,referenced_works,referenced_works_count,related_works,concepts,topics,keywords,is_paratext,is_retracted,language,grants,apc,first_page,last_page,volume,issue,work_license,policyid_names,article_version,conditions,oa_fee,location,prerequisites,embargo_units,embargo_amount,embargo,license
https://doi.org/10.1002/agg2.20305,0000-0002-2169-967X,10,26,Short‐term corn yield response associated with nitrogen dynamics from fall‐seeded cover crops under no‐till dryland conditions,article,2022,Agrosystems Geosciences & Environment,https://openalex.org/W4295102494,Short‐term corn yield response associated with nitrogen dynamics from fall‐seeded cover crops under no‐till dryland conditions,NA,"Abstract The availability of in‐season N to corn ( Zea mays L.) following fall‐seeded cover crops depends on seasonal patterns of nitrogen (N) transformations that are site‐ and year‐dependent and resist prediction. Our objectives were to evaluate N dynamics following different cover crops (legume, nonlegume, none) and their relationship with subsequent corn yields within an established no‐till winter wheat ( Triticum aestivum L.)–cover crop/corn–soybean ( Glycine max ) rotation over two site‐years in the U.S. Northern Plains. Spring cover crop biomass and N uptake, in‐situ soil N mineralization following cover crop termination, and corn grain yield and N uptake were measured. Legume cover crops were associated with higher corn yields, whereas rye ( Secale cereale ) did not significantly decrease corn yields despite N immobilization by a large rye cover crop in one year. Legume cover crops produced the highest rates of N mineralization during periods of high N demand by corn (V6–R3) and the highest seasonal amounts of mineralized N compared with rye or no cover crops. In‐situ N mineralization measurements better predicted yields across all treatments compared with approaches using cover crop biomass and N content. In situ N mineralization rates during corn growth stages V6–R3 provided a superior prediction ( r = .83) of corn yields compared with all seasonal estimates of N provided by cover crops. Lower apparent N use efficiency calculated with contributions of in‐season N mineralization indicated that less fertilizer N can be applied in the growing season following legume cover crops.",2022-01-01,0.455,3,NA,https://api.openalex.org/works?filter=cites:W4295102494,NA,TRUE,TRUE,gold,https://doi.org/10.1002/agg2.20305,FALSE,https://openalex.org/S4210197414,2639-6696,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/agg2.20305,NA,publishedVersion,NA,39,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,5,3,cc-by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.19103/as.2016.0002.06,0000-0002-2169-967X,10,35,Zero-tillage cultivation of maize,book-chapter,2017,Burleigh Dodds series in agricultural science,https://openalex.org/W2741587333,Zero-tillage cultivation of maize,NA,NA,2017-07-31,0,0,NA,https://api.openalex.org/works?filter=cites:W2741587333,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S4210185699,2059-6936,https://openalex.org/P4365333985,Burleigh Dodds Science Publishing Limited,https://doi.org/10.19103/as.2016.0002.06,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,61,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.15832/ankutbd.557832,0000-0002-2169-967X,10,37,On-Farm Assessment of Soil Quality in Low and High Grazing Under Integrated Crop-Livestock System in South Dakota,article,2020,Tarım Bilimleri Dergisi,https://openalex.org/W3109134614,On-Farm Assessment of Soil Quality in Low and High Grazing Under Integrated Crop-Livestock System in South Dakota,NA,"Integrated crop-livestock system (ICLS) has the potential to enhance soils quality by improving soil chemical, physical, and biological parameters especially soil organic carbon. objective of this study was to assess the impact of low and high stocking rates (number of animal per hectare) under ICLS on soil quality parameters at the farm scale and the approach of farmers in Getysburg, Roscoe and Selby sites for this system. Study sites located at three different farms that has low stocking rate of cattle grazing. Data from this study showed that low stocking rate under ICLS increased soil organic carbon (SOC) from 20.7 to 28.3 g kg-1, and total nitrogen (TN) from 2.06 to 2.60 g kg-1 at the surface 0-5 cm depth. However, high stocking rates under ICLS decreased the SOC. Low stocking rate under ICLS increased the soil N but it did not impact on soil P significantly. High stocking rate decreased the BG and MBC but low stocking rate increased. High stocking rate increased the soil penetration resistance 2.43 to 2.83 MPa. Further, data showed that the low stocking rate under ICLS improved the soil quality index (SQI) while high stocking rate under ICLS decreased it. This study showed that ICLS with low stocking density can be beneficial in enhancing soil quality at the farm scale.",2020-11-21,0,0,NA,https://api.openalex.org/works?filter=cites:W3109134614,NA,TRUE,TRUE,hybrid,https://dergipark.org.tr/en/download/article-file/702024,TRUE,https://openalex.org/S969997697,1300-7580,https://openalex.org/P4310318375,Ankara University,https://doi.org/10.15832/ankutbd.557832,https://dergipark.org.tr/en/download/article-file/702024,publishedVersion,NA,4,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,434,441,NA,NA,cc-by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1016/j.conbuildmat.2017.06.099,0000-0002-8028-1935,11,1,Improving fatigue and low temperature performance of 100% RAP mixtures using a soybean-derived rejuvenator,article,2017,Construction and Building Materials,https://openalex.org/W2698942418,Improving fatigue and low temperature performance of 100% RAP mixtures using a soybean-derived rejuvenator,NA,NA,2017-06-24,12.716,133,NA,https://api.openalex.org/works?filter=cites:W2698942418,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S29980478,0950-0618,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.conbuildmat.2017.06.099,NA,NA,NA,32,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,345,352,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1016/j.ijfatigue.2017.11.013,0000-0002-8028-1935,11,3,Investigation of fatigue and thermal cracking behavior of rejuvenated reclaimed asphalt pavement binders and mixtures,article,2017,International Journal of Fatigue,https://openalex.org/W2769071641,Investigation of fatigue and thermal cracking behavior of rejuvenated reclaimed asphalt pavement binders and mixtures,NA,NA,2017-11-27,7.376,102,NA,https://api.openalex.org/works?filter=cites:W2769071641,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S71623918,0142-1123,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.ijfatigue.2017.11.013,NA,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,90,95,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1080/14680629.2017.1345781,0000-0002-8028-1935,11,4,"Introducing a soybean oil-derived material as a potential rejuvenator of asphalt through rheology, mix characterisation and Fourier Transform Infrared analysis",article,2017,Road Materials and Pavement Design,https://openalex.org/W2730057981,"Introducing a soybean oil-derived material as a potential rejuvenator of asphalt through rheology, mix characterisation and Fourier Transform Infrared analysis",NA,"The interest in rejuvenators has been growing rapidly in the past few years due to their ability to restore aged binders to their unaged state and the availability of aged recycled materials. The introduction of rejuvenators has made it possible to produce asphalt mixes with high recycled asphalt pavement (RAP) content. Typically rejuvenators need to be added to the RAP bitumen in high dosages, more than 10%, to achieve the desired effect. In this work a new soybean-derived additive is introduced as a rejuvenator, at 0.75% by weight of the bitumen. The effect of adding the soybean-derived rejuvenator on the rheological properties of both a performance grade (PG) 64-28 and a PG 58-28 bitumen is assessed using a dynamic shear rheometer, a bending beam rheometer and a rotational viscometer. Dynamic modulus specimens for both the control and modified blends were prepared using a mixing and compaction temperature of 120°C, as well as a temperature of 140°C, and master curves were constructed using test results. The dynamic modulus data were further analysed using a complex statistical technique which utilises a split-plot repeated measure concept. It was noted that, at such a low dosage, the rejuvenator greatly improved the fatigue and low-temperature properties of the tested asphalt binders. The dynamic modulus results revealed that the rejuvenator was successful in reducing asphalt binder stiffness, and that the extent of such a reduction depended largely on the asphalt grade. Additionally, the mixing and compaction temperature of 120°C had the effect of the mix performing better at lower test temperatures than the specimens produced using a mixing and compaction temperature of 140°C. The ageing characteristics of the rejuvenated binders were assessed using Fourier Transform Infrared-Attenuated Total Reflection, which revealed similar ageing behaviour of both the control and modified asphalt binders, as indicated by the evolution of the carbonyl and sulfoxide indices.",2017-07-06,5.087,61,NA,https://api.openalex.org/works?filter=cites:W2730057981,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S31518343,1468-0629,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.1080/14680629.2017.1345781,NA,NA,NA,32,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,1750,1770,19,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1021/acs.energyfuels.9b03689,0000-0002-8028-1935,11,5,"Effect of Using Rejuvenators on the Chemical, Thermal, and Rheological Properties of Asphalt Binders",article,2020,Energy & Fuels,https://openalex.org/W2999038370,"Effect of Using Rejuvenators on the Chemical, Thermal, and Rheological Properties of Asphalt Binders",NA,"Rejuvenators are used to restore the properties of reclaimed asphalt pavement (RAP) binders through readjusting the balance between the asphaltene and maltene fractions. To properly understand the effect of rejuvenators, it is important to analyze the chemical changes in the rejuvenated binders and to relate these changes to the rheological properties of the binders. In this study, RAP binders were blended with a bio-based and an aromatic extract petroleum-based rejuvenator additive. Chemical and thermal techniques, such as differential scanning calorimetry (DSC), attenuated total reflection Fourier transform infrared (FTIR) spectroscopy, and saturate, aromatic, resin, and asphaltene determinator (SAR-AD) were used to analyze the control and rejuvenated RAP binders. Glass transition temperatures were obtained using DSC and correlated with rheological measurements using a dynamic shear rheometer (DSR) and a 4 mm plate geometry. From FTIR results, the evolution of the carbonyl and sulfoxide indices with aging were determined and correlated with the complex shear modulus DSR measurements at different aging stages. The SAR-AD analysis was used to determine the changes in the asphalt fractions with the addition of the rejuvenators. Temperature–frequency DSR sweeps and bending beam rheometer testing were conducted, and master curves were constructed for the different binders. From these master curves, the effect of the different rejuvenators on the crossover temperature, glass-transition temperature, and intermediate region temperature range (TIR) was determined.",2020-01-15,4.198,42,NA,https://api.openalex.org/works?filter=cites:W2999038370,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S186935893,0887-0624,https://openalex.org/P4310320006,American Chemical Society,https://doi.org/10.1021/acs.energyfuels.9b03689,NA,NA,NA,35,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,2152,2159,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1617/s11527-018-1141-z,0000-0002-8028-1935,11,6,Physical and chemical characterization of rejuvenated reclaimed asphalt pavement (RAP) binders using rheology testing and pyrolysis gas chromatography-mass spectrometry,article,2018,Materials and Structures,https://openalex.org/W2783720667,Physical and chemical characterization of rejuvenated reclaimed asphalt pavement (RAP) binders using rheology testing and pyrolysis gas chromatography-mass spectrometry,NA,NA,2018-01-12,5.079,43,NA,https://api.openalex.org/works?filter=cites:W2783720667,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S20715302,1359-5997,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1617/s11527-018-1141-z,NA,NA,NA,22,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1007/s10973-017-6674-9,0000-0002-8028-1935,11,7,Thermal stability and evolved gas analysis of rejuvenated reclaimed asphalt pavement (RAP) bitumen using thermogravimetric analysis–Fourier transform infrared (TG–FTIR),article,2017,Journal of Thermal Analysis and Calorimetry,https://openalex.org/W2751257929,Thermal stability and evolved gas analysis of rejuvenated reclaimed asphalt pavement (RAP) bitumen using thermogravimetric analysis–Fourier transform infrared (TG–FTIR),NA,NA,2017-09-07,3.307,39,NA,https://api.openalex.org/works?filter=cites:W2751257929,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S58867329,1388-6150,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s10973-017-6674-9,NA,NA,NA,23,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,865,871,131,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1007/s11709-015-0325-7,0000-0002-8028-1935,11,8,Acid-treated carbon nanotubes and their effects on mortar strength,article,2015,Frontiers of Structural and Civil Engineering,https://openalex.org/W2208896729,Acid-treated carbon nanotubes and their effects on mortar strength,NA,NA,2015-12-28,0.479,38,NA,https://api.openalex.org/works?filter=cites:W2208896729,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S2764527760,2095-2430,https://openalex.org/P4310311889,Higher Education Press,https://doi.org/10.1007/s11709-015-0325-7,NA,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,180,188,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1016/j.tca.2018.11.011,0000-0002-8028-1935,11,9,Thermal and cold flow properties of bio-derived rejuvenators and their impact on the properties of rejuvenated asphalt binders,article,2018,Thermochimica Acta,https://openalex.org/W2900605345,Thermal and cold flow properties of bio-derived rejuvenators and their impact on the properties of rejuvenated asphalt binders,NA,NA,2018-11-16,2.438,34,NA,https://api.openalex.org/works?filter=cites:W2900605345,NA,FALSE,TRUE,green,https://dr.lib.iastate.edu/bitstreams/e3c6eb97-68d1-420b-84c7-e4d8faf3563c/download,TRUE,https://openalex.org/S160957154,0040-6031,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.tca.2018.11.011,NA,NA,NA,28,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,48,53,671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1177/03611981251324206,0000-0002-8028-1935,11,10,Evaluating the Rutting and Moisture Resistance of Asphalt Mixes in Oklahoma Using Indirect Tensile Test at High Temperature Strength and Hamburg Wheel Tracking Test Corrected Rut Depth and Stripping Number,article,2025,Transportation Research Record Journal of the Transportation Research Board,https://openalex.org/W4409942847,Evaluating the Rutting and Moisture Resistance of Asphalt Mixes in Oklahoma Using Indirect Tensile Test at High Temperature Strength and Hamburg Wheel Tracking Test Corrected Rut Depth and Stripping Number,NA,"The Hamburg wheel tracking test (HWTT) has been used by many state transportation agencies to evaluate both rutting resistance and moisture susceptibility. The current rutting parameter based on total rut depth (TRD) does not separate between rutting caused by plastic deformation and that caused by stripping. An alternative parameter—that is, corrected rut depth (CRD)—has been suggested to evaluate rutting that occurs solely because of plastic deformation without considering the effect of stripping. In this study, 33 plant-produced mixes were sampled from different producers in Oklahoma, representing a wide range of materials and mix types. The plant-produced mixes were tested using HWTT at 50°C and analyzed to determine their TRD and CRD. Furthermore, the potential of using the indirect tensile test at high temperature (IDT-HT) for acceptance during production was evaluated using a test temperature of 50°C. From the results, it was shown that the CRD provides a better measure of rutting compared with the TRD. A rutting criterion was proposed using a maximum CRD of 6 mm at 10,000, 15,000, and 20,000 wheel passes for mixes with PG64-22, PG70-28, and PG76-28, respectively. A moisture susceptibility criterion using a minimum stripping number (SN) of 2,000 passes was suggested, which approximately coincides with a minimum stripping inflection point (SIP) of 10,000 passes. Using the IDT-HT, a minimum strength of 240 kPa (35 pounds per square inch) was proposed as an acceptance threshold during production.",2025-04-29,0,0,NA,https://api.openalex.org/works?filter=cites:W4409942847,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S145575934,0361-1981,https://openalex.org/P4310320017,SAGE Publishing,https://doi.org/10.1177/03611981251324206,NA,NA,NA,15,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1520/acem20220105,0000-0002-8028-1935,11,13,Characterizing the Aging and Performance of Asphalt Binder Blends Containing Recycled Materials,article,2023,Advances in Civil Engineering Materials,https://openalex.org/W4323665773,Characterizing the Aging and Performance of Asphalt Binder Blends Containing Recycled Materials,NA,"Abstract The aging of asphalt concrete is mainly governed by the aging of the asphalt binder, which is a naturally occurring organic hydrocarbon. Both chemical and rheological properties of asphalt binder are expected to change as aging continues. The pavement industry is increasing the use of different recycled materials in the construction and rehabilitation of flexible pavements to preserve natural resources, save costs, and reduce environmental emissions. The aged binder from recycled materials is expected to alter the binder properties and its aging characteristics in the new mix. In this study, 3 different virgin base binder types (PG 64-16, PG 58-22, and PG 70-10) and 7 different binder blends containing recycled binders (up to 100 % binder replacement) were subjected to different aging conditions. The rheological and chemical properties of these binders were characterized using a dynamic shear rheometer and Fourier transform infrared spectroscopy, respectively. It was found that the Glover-Rowe parameter distinctively captured the change in binder rheological properties with aging for the different binder blends. A good correlation (R2 value of 0.83–1.00) was observed between binder chemical and rheological properties. The source and performance grade of the base binder were found to govern the correlation between the rheological and chemical properties of the blended binder. Hamburg wheel tracking (for rutting and moisture sensitivity) and indirect tensile asphalt cracking test (for fracture) tests were conducted on asphalt mixes maintaining the same blended binder ratios. The laboratory mix performance parameters were found to correlate well with the properties of the blended binders. Therefore, properties of the blended binders can be an important source of information for predicting the performance of asphalt mixes containing recycled materials.",2023-03-09,1.796,8,NA,https://api.openalex.org/works?filter=cites:W4323665773,NA,FALSE,TRUE,green,https://escholarship.org/content/qt7wv2g75b/qt7wv2g75b.pdf?t=rsw9nk,TRUE,https://openalex.org/S2764646896,2165-3984,NA,NA,https://doi.org/10.1520/acem20220105,NA,NA,NA,33,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,41,57,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1061/(asce)mt.1943-5533.0002526,0000-0002-8028-1935,11,14,Effect of Asphalt Binder Grade and Source on the Extent of Rheological Changes in Rejuvenated Binders,article,2018,Journal of Materials in Civil Engineering,https://openalex.org/W2893397751,Effect of Asphalt Binder Grade and Source on the Extent of Rheological Changes in Rejuvenated Binders,NA,"Rejuvenators are primarily added to aged binders to restore their properties by lowering their stiffness and improving their stress relaxation. The type of interaction that takes place between the rejuvenator and the binder is still under extensive study. This research aims at investigating the extent by which the performance grade (PG) and source of the original binder affect the performance of a soybean-derived rejuvenator. The rejuvenator was added at a dosage of 6% and 12% by weight of the binder to three distinctly different binders, namely a PG58-28 binder, an extracted reclaimed asphalt pavement (RAP) binder, and a residuum oil super critical extraction (ROSE) unit bottom binder. The binders were selected so that they varied significantly in terms of their properties, performance grade, and source. The rheological properties of the rejuvenated binders were studied using a dynamic shear rheometer (DSR) and bending beam rheometer (BBR) at different stages of aging. Using the DSR, temperature-frequency sweeps were conducted and the complex shear modulus master curves as well as the phase angle master curves were constructed. The data from the master curves were used to assess changes in fatigue and rutting parameters with rejuvenation. The fatigue behavior was further investigated using linear amplitude sweep testing. The results indicate that the rejuvenator had a similar effect on the binders; however, the extent of rejuvenation was more pronounced for the stiffer binders.",2018-09-27,2.844,24,NA,https://api.openalex.org/works?filter=cites:W2893397751,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S111427844,0899-1561,https://openalex.org/P4310315747,American Society of Civil Engineers,https://doi.org/10.1061/(asce)mt.1943-5533.0002526,NA,NA,NA,18,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,30,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1139/cjce-2016-0570,0000-0002-8028-1935,11,17,Performance of carbon nanotubes in mortar using different surfactants,article,2017,Canadian Journal of Civil Engineering,https://openalex.org/W2613763843,Performance of carbon nanotubes in mortar using different surfactants,NA,"The performance of carbon nanotubes (CNTs) in cement-based composites relies to a great extent on its degree of dispersion. In this work, the performance of two commonly used surfactants; sodium dodecyl sulfate (SDS) and Triton X-100, is being compared. The effect of surfactant-to-CNT ratio on dispersion efficiency is studied using ultraviolet-visible (UV-Vis) spectrometry, to determine the optimum surfactant dosage. For the optimum ultrasonication energy, Raman spectroscopy is used to assess the degree of imperfections on CNTs. CNTs-reinforced mortar specimens prepared using Triton X-100 and SDS are tested for compressive and flexural strength. Triton X-100 is shown to exhibit better dispersion efficiency than SDS, leading to greater improvement in flexural and compressive strength. An ultrasonication time of 60 min (19.4 kJ/mL) is shown to be sufficient to achieve proper dispersion, however notable degradation of CNTs was noted beyond 30 min (9.7 kJ/mL) of dispersion leading to a strength reduction.",2017-05-11,0.295,15,NA,https://api.openalex.org/works?filter=cites:W2613763843,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S10380613,0315-1468,https://openalex.org/P4310313060,NRC Research Press,https://doi.org/10.1139/cjce-2016-0570,NA,NA,NA,30,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,619,625,44,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1520/jte20190624,0000-0002-8028-1935,11,19,Study on Binder Film Thickness Distribution of Recycled Asphalt Pavements,article,2019,Journal of Testing and Evaluation,https://openalex.org/W2994728842,Study on Binder Film Thickness Distribution of Recycled Asphalt Pavements,NA,"Abstract Binder film thickness (BFT) plays a vital role during the design of asphalt mixture and fine aggregate matrix because BFT can exert a significant effect on the performance of asphalt materials. However, the surface area factors are affected by the different specific gravities of the aggregates, which are always ignored during the calculation of BFT. Moreover, whether the BFT is uniformly distributed in asphalt mixture is controversial. Hence, it is necessary to further study the distribution of asphalt film thickness in asphalt materials and its influence factor. This study analyzed the distribution of BFT in coarse and fine parts of recycled asphalt pavements (RAPs). Firstly, a part of four types of RAP (Teichert, Syar, Vulcan coarse, and Vulcan fine) were sieved by #8 sieve (2.36 mm) to achieve coarse and fine parts of RAP. Secondly, the binder content and aggregate gradation were investigated through the ignition and extraction method. Thirdly, surface area ratio was used to evaluate the influence of the ignition and extraction method on the surface area of aggregate sieved from RAP. Finally, the BFT of different types of RAP were calculated through two different methods to evaluate the effect of specific gravities of the aggregates on BFT. The results indicate that for the coefficient of variation, 30 out of 32 data were less than 15.0 %, which implies the BFT was almost evenly distributed in coarse and fine parts of RAP. In addition, the difference of surface area factors caused by the different specific gravities of the aggregates exerts negligible influence on the surface area and the calculation of BFT.",2019-12-12,1.549,12,NA,https://api.openalex.org/works?filter=cites:W2994728842,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S163152955,0090-3973,https://openalex.org/P4310316053,ASM International,https://doi.org/10.1520/jte20190624,NA,NA,NA,24,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,2474,2493,48,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1117/12.2084408,0000-0002-8028-1935,11,25,Conductive paint-filled cement paste sensor for accelerated percolation,article,2015,"Proceedings of SPIE, the International Society for Optical Engineering/Proceedings of SPIE",https://openalex.org/W1976023367,Conductive paint-filled cement paste sensor for accelerated percolation,NA,"Cementitious-based strain sensors can be used as robust monitoring systems for civil engineering applications, such as road pavements and historic structures. To enable large-scale deployments, the fillers used in creating a conductive material must be inexpensive and easy to mix homogeneously. Carbon black (CB) particles constitute a promising filler due to their low cost and ease of dispersion. However, a relatively high quantity of these particles needs to be mixed with cement in order to reach the percolation threshold. Such level may influence the physical properties of the cementitious material itself, such as compressive and tensile strengths. In this paper, we investigate the possibility of utilizing a polymer to create conductive chains of CB more quickly than in a cementitious-only medium. This way, while the resulting material would have a higher conductivity, the percolation threshold would be reached with fewer CB particles. Building on the principle that the percolation threshold provides great sensing sensitivity, it would be possible to fabricate sensors using less conducting particles. We present results from a preliminary investigation comparing the utilization of a conductive paint fabricated from a poly-Styrene-co-Ethylene-co-Butylene-co-Styrene (SEBS) polymer matrix and CB, and CB-only as fillers to create cementitious sensors. Preliminary results show that the percolation threshold can be attained with significantly less CB using the SEBS+CB mix. Also, the study of the strain sensing properties indicates that the SEBS+CB sensor has a strain sensitivity comparable to the one of a CB-only cementitious sensor when comparing specimens fabricated at their respective percolation thresholds.",2015-04-01,0.445,4,NA,https://api.openalex.org/works?filter=cites:W1976023367,NA,FALSE,TRUE,green,https://dr.lib.iastate.edu/bitstreams/1d2e054b-7bee-4c06-8f9c-8db4b35dbd6b/download,TRUE,https://openalex.org/S183492911,0277-786X,https://openalex.org/P4310315543,SPIE,https://doi.org/10.1117/12.2084408,NA,NA,NA,15,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,943722,943722,9437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.7158/s13-032.2014.15.3,0000-0002-8028-1935,11,30,A study on the elephant-foot bulge formation of anchored steel tanks,article,2014,Australian Journal of Structural Engineering,https://openalex.org/W2319765771,A study on the elephant-foot bulge formation of anchored steel tanks,NA,"Elephant-foot buckling, characterised by an axisymmetric shell bulging adjacent to the base support, constitutes one of the main modes of failure in seismically-excited steel tanks and in most cases results in loss of tank contents due to weld or piping connection damage or may lead to total collapse of the tank. Current design codes deal with this mode of failure as a buckling failure and hence calculate an allowable buckling stress and compare it to the axial stress in the shell. Recent earthquake incidents have shown a compelling need to revise these codes. In this paper, an analytical study is performed using non-linear finite element modelling to investigate this mode of failure. A quasi-static hydrodynamic load is applied to the tank walls simulating the effect of the accelerated contained liquid. The elephant-foot buckling phenomenon was shown to correlate closely with the yielding of the steel shell as indicated by the Von Mises stress. A new design methodology is introduced using the Von Mises stress and an example is presented to illustrate this approach. A detailed analysis is also presented to estimate the location of the elephant-foot bulging failure for existing tanks which could serve as an aid in the process of repairing these tanks.",2014-01-01,0.267,2,NA,https://api.openalex.org/works?filter=cites:W2319765771,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S2764844946,1328-7982,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.7158/s13-032.2014.15.3,NA,NA,NA,7,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1504/ijnp.2015.071742,0000-0002-8028-1935,11,37,Use of carbon nanotubes in concrete for structural health monitoring - a review,review,2015,International Journal of Nanoparticles,https://openalex.org/W2272844881,Use of carbon nanotubes in concrete for structural health monitoring - a review,NA,"Carbon nanotubes (CNTs) are on the frontline of materials research and innovations worldwide. There is a growing interest in CNTs due to their superior mechanical, electrical and thermal properties. The electrical conductivity of individual CNTs is in the order of 104-107 S/m. The incorporation of CNTs in concrete leads to an increase in the electrical conductivity of the CNT/concrete composite. Recently, the use of CNTs in concrete in structural health monitoring has attracted a lot of attention. CNTs/cement composite have shown piezoresistivity property where the electrical resistance of the composite varies with load. This property offers a practical way to sense load variations by monitoring the electrical resistivity of the structure. This paper will give an overview of the current research efforts in this regard. The review will cover the use of both functionalised and pristine CNTs. An overview of the chemical vapour deposition (CVD) method which is most commonly used to synthesise CNTs will also be presented.",2015-01-01,0,1,NA,https://api.openalex.org/works?filter=cites:W2272844881,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S158809845,1753-2507,https://openalex.org/P4310317825,Inderscience Publishers,https://doi.org/10.1504/ijnp.2015.071742,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,99,99,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1007/978-3-030-46455-4_96,0000-0002-8028-1935,11,41,Evaluating the Cracking Performance of Asphalt Mixes Using Four-point Beam Fatigue and Semicircular Beam Testing,book-chapter,2021,Rilem bookseries,https://openalex.org/W3204610833,Evaluating the Cracking Performance of Asphalt Mixes Using Four-point Beam Fatigue and Semicircular Beam Testing,NA,NA,2021-09-25,0,0,NA,https://api.openalex.org/works?filter=cites:W3204610833,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S4210188677,2211-0844,https://openalex.org/P4310320108,Springer Nature (Netherlands),https://doi.org/10.1007/978-3-030-46455-4_96,NA,NA,NA,3,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,755,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
